JUNGLESCOUT WEBAPP CSV EXPORT 
Report Generated at: Fri May 05 2023 23:39:39 GMT-0700 (Pacific Daylight Time)
ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
"B000LNC8YM","Belkin TuneBase FM for iPod nano 1G  iPod mini (White)","Belkin","Electronics","< $0.00","< 5","$14.99","$4.97","$10.02","1,592","7","4","1","12/03/2006","N.A.","3.6","7.70"" x 7.70"" x 2.20""","Large standard-size","0.65 lbs"
"B00VICHY5S","Bell South Caller ID Name and Number (CI-79)","BellSouth","Electronics","N.A.","N.A.","$31.37","$9.85","$21.52","81","4","4","1","03/31/2015","patrick""s Deals","3.5","6.40"" x 5.70"" x 2.70""","Large standard-size","1.1 lbs"
"B002EIL0O6","BellSouth T-388 2-Piece Multi Channel Walkie Talkie Set w/Built-in Light  Assorted Colors","BellSouth","Electronics","$195.00","13","$15.00","$4.74","$10.26","1,080","16","4","1","10/20/2015","3sunnz llc","3.6","2.36"" x 3.07"" x 5.98""","Large standard-size","0.3748 lbs"
"B019K6E85W","Bem Beanie EX-120  Bluetooth  Dynamic Stereo Headphones and Phone Functions  Sweat Proof and Water Resistant  One Size Fits All","Bem","Electronics","N.A.","N.A.","$26.99","$7.59","$19.40","N.A.","1","5","1","12/18/2015","✅Heartland Tek Group✅","5","8.70"" x 7.28"" x 0.98""","Large standard-size","0.3 lbs"
"B01EXESI2U","Ben Wa Balls Set of 2  Made of Obsidian Gemstone  Drilled  with Unwaxed String  for Tightening Pelvic Floor Muscles to Gain Better Bladder Control (Large(30mm  1.2""))","Polar Jade","Health & Household","< $0.00","< 5","$14.00","$5.87","$8.13","N.A.","47","5","1","04/27/2016","Genuine Jade LLC","3.7","1.00"" x 3.00"" x 6.00""","Large standard-size","0.4 lbs"
"B0948J1VYT","Benner-Nawman UP-B22 Security Driver  5/32-Inch  Blue","Benner-Nawman, Inc","Tools & Home Improvement","< $0.00","< 5","$9.18","$3.65","$5.53","N.A.","14","3","3","11/18/2003","Amazon.com","4.1","9.30"" x 1.40"" x 0.10""","Small standard-size","0.25 lbs"
"B006UANQOG","BenQ Philips VAD6038 6038 DVD ROM Drive Replacement for XBOX360 Xbox 360 Working","BenQ","Electronics","N.A.","N.A.","$25.00","$8.44","$16.56","271","24","4","1","01/05/2012","G Dreamer","3.6","10.20"" x 6.40"" x 2.30""","Large standard-size","1.5 lbs"
"B016C5GIMU","Benro Aluminum Short Center Column for 4 Series Tripods (ASC4)","Benro","Electronics","< $0.00","< 5","$32.95","$6.18","$26.77","N.A.","13","3","1","06/02/2015","Adorama","4.5","3.20"" x 6.50"" x 3.10""","Large standard-size","0.25 lbs"
"B016C5HIV0","Benro Telescoping Pan Bar Handle for S6/S8 Video Heads (BS04)","Benro","Electronics","$349.50","10","$34.95","$7.32","$27.63","N.A.","8","4","1","10/01/2012","Complete Photo & Video","4.2","15.80"" x 2.10"" x 1.50""","Large standard-size","0.85 lbs"
"B00UMDH42M","BergHOFF Bamboo Flatware Organizer 5-slot  13.75"" x 9.75""  Natural  Fit in most kitchen drawer  great for spoons  forks  knives  scissors  peelers  chef tools","Berghoff","Home & Kitchen","N.A.","N.A.","$29.99","$9.64","$20.35","1,879","28","6","2","12/09/2014","Amazon","4.4","14.00"" x 9.90"" x 2.00""","Large standard-size","1.25 lbs"
