JUNGLESCOUT WEBAPP CSV EXPORT 
Report Generated at: Fri May 05 2023 23:27:52 GMT-0700 (Pacific Daylight Time)
ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
"B09GYS7DG8","100PCS Cute Pink Stickers for Water Bottles  Kawaii Aesthetic VSCO Stickers for Laptop Hydroflask Skateboard  Waterproof Vinyl Sticker Pack Christmas Gift for Kids Teens Girls","TNIXNCK","Computers & Accessories","$2,011.90","310","$6.49","$3.31","$3.18","2,427","570","7","1","09/22/2021","Amazon","4.8","0.51"" x 3.94"" x 5.87""","Small standard-size","0.1102 lbs"
"B093T6K46M","100pcs Cute Stickers for Water Bottles  Vinyl VSCO Hydroflask Sticker Waterproof，Fun Laptop Stickers Pack，Great Gift for Teen Girls Kids","TNIXNCK","Computers & Accessories","$788.42","158","$4.99","$3.22","$1.77","2,552","446","7","1","04/28/2021","YTREW","4.6","0.51"" x 3.94"" x 5.71""","Small standard-size","0.1124 lbs"
"B09DL68BBX","100Pcs Cute Stickers Aesthetic Vinyl Waterproof Stickers for Laptop Bumper Skateboard Water Bottles Computer Phone  Cute Anime Stickers for Kids Teens Adult","Acekar","Computers & Accessories","$2,747.07","393","$6.99","$3.34","$3.65","N.A.","780","6","1","03/14/2021","Amazon","4.7","0.59"" x 3.54"" x 5.47""","Small standard-size","0.1301 lbs"
"B0C3CFHLN9","100pcs Cute Water Bottle Stickers for Adults Women Teens  Vinyl Waterproof Laptop Sickers Pack Aesthetic  Vsco Stickers Decals for Hydroflask Computer Tumbler Phone Case Skateboard Scrapbook","FNGEEN","Computers & Accessories","$1,230.46","154","$7.99","$4.02","$3.97","N.A.","213","7","1","02/28/2020","Amazon","4.5","1.30"" x 4.00"" x 5.00""","Large standard-size","0.0992 lbs"
"B09JSHC9HH","100PCS Dinosaur Stickers  Cute Waterproof Cartoon Stickers for Kids  for Stationery  Luggage  Teaching Rewards","Hebraeos","Toys & Games","$9,981.72","1,428","$6.99","$3.97","$3.02","4,035","695","6","1","09/26/2021","Amazon","4.7","5.50"" x 4.50"" x 0.20""","Small standard-size","0.08 lbs"
"B0BMQ6K65Q","100PCS Disposable Eyelash Mascara Brushes Wands Applicator Eyebrow Brush  Eyelash Extension Supplies (Baby Pink)","G2PLUS","Beauty & Personal Care","$34,186.49","6,851","$4.99","$3.32","$1.67","2,384","25285.444444444445","6","1","01/26/2015","Amazon","4.7","0.70"" x 4.40"" x 5.30""","Small standard-size","0.2998 lbs"
"B09BF1ZSC6","100PCS Disposable Eyelash Mascara Brushes Wands Applicator Eyebrow Brush  Eyelash Extension Supplies (Gold)","G2PLUS","Beauty & Personal Care","$2,544.90","510","$4.99","$3.94","$1.05","667","2185","6","1","01/26/2015","In Stock.","4.8","0.83"" x 4.69"" x 6.18""","Large standard-size","0.2006 lbs"
"B0BVPL1FNF","100Pcs Disposable Face Masks  Black Face Mask  3 Ply Disposable Mask","akgk","Industrial & Scientific","$248,789.26","27,674","$11.89","$4.62","$7.27","42","67547.8","6","4","08/25/2021","Amazon","4.5","3.94"" x 3.15"" x 0.79""","Large standard-size","0.3307 lbs"
"B09Y1QMVGR","100Pcs Disposable Tea Bags for Loose Leaf Tea  Empty Tea Bags for Loose Tea  100% Natural Wood Pulp Paper Material  Unbleached Tea Filter Bags with Drawstring (3.54 x 2.75 inch)","fenshine","Home & Kitchen","$33,492.48","5,696","$8.99","$3.80","$5.19","2,573","13008.4","6","1","12/18/2017","Amazon","4.7","1.97"" x 3.94"" x 0.39""","Small standard-size","0.022 lbs"
"B09C8T7ZFM","100pcs Doctor Who Stickers Laptop Sticker Waterproof Stickers Luggage Skateboard Water Bottle Stickers Decal Bicycle Bumper Snowboard Decorate Gift. （Doctor Who）","N\A","Computers & Accessories","$1,628.67","233","$6.99","$3.34","$3.65","N.A.","180","7","1","08/09/2021","Faly","4.5","1.97"" x 3.15"" x 0.39""","Small standard-size","0.1896 lbs"
"B0B2DFG3GH","100PCS Dowel Rods Wood Sticks Wooden Dowel Rods - 1/4 x 12 Inch Unfinished Bamboo Sticks - for Crafts and DIYers","HOPELF","Arts, Crafts & Sewing","$105,775.11","7,959","$9.29","$7.13","$2.16","89","1961.3333333333333","6","1","06/14/2021","Amazon","4.6","0.98"" x 7.80"" x 14.17""","Large standard-size","1.411 lbs"
"B08N6J89WC","100PCS Dragon Ball Z Stickers  Anime Vinyl Stickers for Hydro Flask  Waterproof Music Decal for Teen Laptop  Water Bottle  Bike  Guitar  Luggage  Phone  Computer  Skateboard","PANZONG","Computers & Accessories","$1,180.50","150","$7.87","$0.47","$7.40","N.A.","463","6","1","11/10/2020","idoudou","4.7","7.48"" x 4.33"" x 0.52""","Standard (Small)","0.1499 lbs"
"B09L8CP2CW","100pcs ECO 2 Wicks for Soy Candles  6 inch Pre-Waxed Candle Wick for Candle Making Thick Candle Wick with Base","GSXRB","Arts, Crafts & Sewing","$8,639.39","961","$9.59","$4.27","$5.32","3,429","751.4","6","1","07/08/2021","Amazon","4.34","5.00"" x 0.50"" x 6.00""","Small standard-size","0.2205 lbs"
"B08PYPBHJR","100PCS Elastic Bands with Adjustable Buckle  Elastic for Masks  1/4 inch Elastic for Sewing  High Stretch Elastic String Bands  Thread Rope for DIY Mask Lanyard  Clothes Garment Sewing Making Supplies","Mural Wall Art","Arts, Crafts & Sewing","$5,871.60","840","$6.99","$1.05","$5.94","4,308","205","7","1","07/20/2020","Clippers-US","4.7","10.00"" x 10.00"" x 1.00""","Standard (Large)","0.1499 lbs"
"B08T7NZBDS","100PCS Elastic Bands with Adjustable Buckle  Elastic for Masks  1/4 inch Elastic for Sewing  High Stretch Elastic String Bands  Thread Rope for DIY Mask Lanyard  Clothes Garment Sewing Making Supplies","Studio 21 Graphix","Arts, Crafts & Sewing","$11,367.75","1,725","$6.59","$0.99","$5.60","2,515","237","7","1","08/15/2020","US-Qifa","4.5","4.72"" x 3.94"" x 0.59""","Standard (Small)","0.1499 lbs"
"B0BFK9L3X9","100PCS Face Masks - Disposable Face Mask Protective 3-Ply Breathable Comfortable Nose/ Suitable for home and office | Elastic Ear Loop 3-Layer Safety Shield for Adults (Blue)","DYKL","Industrial & Scientific","$11,689.37","1,463","$7.99","$4.73","$3.26","2,964","670","6","1","11/02/2021","MALUDA US","4.6","6.30"" x 3.90"" x 1.90""","Large standard-size","0.7 lbs"
"B0BN6KL3MJ","100PCS Face Masks - Disposable Face Mask Protective 3-Ply Breathable Comfortable Nose/ Suitable for home and office | Elastic Ear Loop 3-Layer Safety Shield for Adults (Blue)","XINYA BAO","Tools & Home Improvement","$13,702.85","1,715","$7.99","$1.20","$6.79","2,369","3694","6","1","12/09/2021","XINYA BAO","4.5","3.74"" x 8.03"" x 9.76""","Standard (Large)","0.7099 lbs"
"B0C3RSN4DH","100PCS Face Masks - Disposable Face Mask Protective 3-Ply Breathable Comfortable Nose/Suitable for home and office | Elastic Ear Loop 3-Layer Safety Shield for Adults(Disposable black)","XINYA BAO","Industrial & Scientific","$214,900.39","15,361","$13.99","$6.82","$7.17","N.A.","3952.1428571428573","6","1","09/09/2021","Amazon","4.5","2.72"" x 9.33"" x 9.37""","Large standard-size","0.8488 lbs"
"B09B6V9Q8J","100PCS Face Masks  Masks Disposable  3 Layer Protection Black Disposable Face Masks for Adult  Teenager  elderly","ZTANPS","Industrial & Scientific","$205,508.16","20,592","$9.98","$5.27","$4.71","41","54368","6","4","09/30/2021","Amazon","4.6","7.87"" x 3.94"" x 3.94""","Large standard-size","0.485 lbs"
"B09M8C1P5W","100PCS Fancy Toothpicks for Appetizers  Gold Cocktail Picks for Party Decoration  Appetizer Skewers for Charcuterie Sandwich Burgers Fruit - 4.7 inch","AIPNUN","Kitchen & Dining","$7,397.65","1,235","$6.49","$3.82","$2.67","4,370","711","6","1","09/24/2021","Amazon","4.8","0.60"" x 5.00"" x 5.00""","Small standard-size","0.0705 lbs"
"B09F8LDCH6","100pcs Feminist Stickers Girl Power Stickers Indie Stickers Waterproof Vinyl Stickers for Girls Teens and Adults Decal Decor for Water Bottle Laptop Skateboard Scrapbook Hydroflask Guitar","KEANBOLL","Computers & Accessories","$1,226.74","166","$7.39","$3.36","$4.03","1,926","180","6","2","09/01/2021","FC-ELEC","4.6","0.55"" x 5.35"" x 7.60""","Small standard-size","0.1102 lbs"
"B08XWYBFTG","100pcs Flower Butterfly Stickers Decals for Adults Women Teen Girls Kids  Cute Aesthetic Waterproof Vinyl Stickers for Water Bottle Laptop Computer Skateboard MacBook Bike Tumler Luggage","QIYUYA","Computers & Accessories","$6,775.52","848","$7.99","$3.40","$4.59","462","247","7","1","05/01/2021","Amazon","4.4","4.33"" x 3.94"" x 0.39""","Small standard-size","0.0772 lbs"
"B0B5LCD22C","100pcs Frog Stickers Vinyl Waterproof Stickers Cute Stickers for Water Bottles Laptop Skateboard Phone Bicycle Guitar.Frog Decor Gifts for Teens Girls and Boys.","auhanth","Computers & Accessories","$1,258.20","180","$6.99","$3.34","$3.65","N.A.","208","6","1","12/15/2021","Auhanth","4.6","0.75"" x 5.00"" x 6.10""","Small standard-size","0.2601 lbs"
"B096SSMLS8","100Pcs Garden Stakes Staples + 100Pcs Gasket  Bakulyor 6 Inch Lawn Landscape Staples 11 Gauge U Shaped Galvanized Landscape Pins  Heavy Duty Yard Ground Pin for Weed Barrier Sod Fabric Decorations","Bakulyor","Patio, Lawn & Garden","$40,945.19","1,781","$22.99","$9.88","$13.11","3,178","918","7","1","07/09/2021","Amazon","4.6","3.82"" x 4.65"" x 6.93""","Large standard-size","3.3643 lbs"
"B0BTXF9DZP","100PCS Girls Elastic Hair Ties  2mm Colorful Small Hair Ties for Kids  Braids and Fine Hair  2 Inch in Diameter Kids Ponytail Holders Hair Ties  20 Colors","Sderoq","Beauty & Personal Care","$20,094.30","4,035","$4.98","$3.32","$1.66","4,518","1420","6","1","09/22/2021","YING XUN","4.6","0.28"" x 4.65"" x 11.61""","Small standard-size","0.1455 lbs"
"B08XPRYKLX","100PCS Gold Swivel Clasps Lanyard Snap Hooks with Key Rings  Key Chain Clip Hooks Lobster Claw Clasps for Keychains Jewelry DIY Crafts","AUGSUN","Arts, Crafts & Sewing","$17,562.42","1,758","$9.99","$4.57","$5.42","1,265","1936.3333333333333","6","9","10/22/2020","Amazon","4.6","0.67"" x 3.35"" x 5.12""","Small standard-size","0.4608 lbs"
"B083ZM8YXG","100PCS Gorgeous Black Stripe Rhodonite Natural Gemstone Loose Beads 8mm Smooth Round DIY Bracelet Necklace for Jewelry Making (Pink Black Rhodonite  8MM)","MASSIVE BEADS","Arts, Crafts & Sewing","$24,552.45","1,755","$12.99","$5.02","$7.97","1,598","5627.8","7","1","01/05/2020","Amazon","4.6","0.05"" x 3.80"" x 5.60""","Small standard-size","0.2491 lbs"
"B09G214TVS","100PCS Gothic Stickers for Water Bottle Black White Skull Stickers Waterproof Vinyl Stickers Perfect for Laptop Phone Car Skateboard (100  Gothic)","SEREBII","Computers & Accessories","$2,194.86","314","$6.99","$3.34","$3.65","N.A.","245","7","1","09/11/2021","DajuDali","4.5","0.63"" x 3.03"" x 4.09""","Small standard-size","0.1102 lbs"
"B08YDQQ6W6","100PCS Green Plant Stickers Potted Plant Floral Decals Stickers for Laptop Water Bottles Phone Computer Decal----QQ510637638","Esimay","Computers & Accessories","$2,175.60","420","$5.18","$3.23","$1.95","1,399","357","5","4","03/08/2021","pengbaiqiangdedian","4.7","0.39"" x 3.43"" x 4.06""","Small standard-size","0.0661 lbs"
"B0BX2672L8","100PCS Grey 3 ply Disposable Face Masks","NNPCBT","Industrial & Scientific","$13,526.46","1,354","$9.99","$4.97","$5.02","3,823","11828","5","1","01/12/2022","Amazon","4.6","2.64"" x 10.24"" x 10.55""","Large standard-size","0.7099 lbs"
"B09YC278F6","100Pcs Groovy Boho Hippie Vinyl Stickers  Waterproof Vinyl Stickers for Water Bottle  Srapbook  Laptop  Phone Case  Teens Girls Adults Hippie Decor Gifts","Bonitzdm","Computers & Accessories","$1,411.98","202","$6.99","$3.34","$3.65","2,615","94","7","1","04/19/2022","Amazon","4.7","0.63"" x 5.00"" x 5.98""","Small standard-size","0.1102 lbs"
"B082114Z22","100pcs Hairnet Bun Net Invisible Hair Net Elastic Mesh 20inch 50cm (Bulk Packing Dark Brown)","YANTAISIYU","Beauty & Personal Care","$28,550.76","3,444","$8.29","$3.58","$4.71","4,298","1185","5","1","11/08/2019","siyu hair","4.4","0.55"" x 5.20"" x 7.24""","Small standard-size","0.1102 lbs"
"B0994CM1NZ","100Pcs Hello Kitty Kitty White Theme Waterproof Stickers for Laptop Cellphone Water Bottle Skateboard Luggage Car Bumper JJKT","N&S","Computers & Accessories","$2,732.73","429","$6.37","$3.30","$3.07","2,124","989","7","3","07/10/2021","Amazon","4.7","1.97"" x 1.97"" x 0.39""","Small standard-size","0.1764 lbs"
"B0B1PPYZ7G","100Pcs Hello Kitty Stickers Pack Kitty White Theme Waterproof Sticker Decals for Laptop Water Bottle Skateboard Luggage Car Bumper Hello Kitty Stickers for Girls Kids Teens","fagraphix","Computers & Accessories","$5,752.77","823","$6.99","$3.34","$3.65","384","226","7","2","05/18/2022","mashibofushidian","4.8","0.55"" x 3.70"" x 5.31""","Small standard-size","0.1301 lbs"
"B096ZJDRHX","100PCS Hose Clamps  Camtek Stainless Steel Adjustable 6-44mm Range Worm Gear Hose Clamp Duct Clamp Pipe Clamp Fuel Line Clamp for Plumbing  Automotive and Mechanical Applications Assortment Kit","Camtek","Industrial & Scientific","$17,118.15","685","$31.49","$8.79","$22.70","3,958","168.5","7","1","06/09/2021","Amazon","4.5","10.63"" x 6.50"" x 1.81""","Large standard-size","2.403 lbs"
