JUNGLESCOUT WEBAPP CSV EXPORT 
Report Generated at: Fri May 05 2023 23:36:33 GMT-0700 (Pacific Daylight Time)
ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
"B08MC3YJJ4","50 PCS Disposable Face Masks Safety Face Mask with Elastic Ear Loops for Dust Breathable Protection Mouth Cover Mask Grey-C","VEAMOR","Tools & Home Improvement","$43,385.70","5,430","$7.99","$1.20","$6.79","1,121","8","6","1","10/30/2020","VEAMOR-STORE","4.7","6.00"" x 3.00"" x 1.00""","Standard (Large)","0.2 lbs"
"B094XR4K7K","50 Pcs Hawaii Beach Stickers | Aloha Tropical Vacation Waterproof Vinyl Decals for Water Bottles Laptop Luggage Cup Mobile Phone Diary Journal Scrapbook Notebook Stationery Décor","RONGFANG","Computers & Accessories","$1,467.90","210","$6.99","$0.42","$6.57","N.A.","41","7","1","05/13/2021","Jujumay Lifestyles","4.5","3.15"" x 1.97"" x 0.51""","Standard (Small)","0.0556 lbs"
"B082N3V4QQ","500 Count - 2"" x 3""  2 Mil Clear Plastic Reclosable Zip Poly Bags with Resealable Lock Seal Zipper for Coins  Jewelry  Snacks  Seeds","iMailer","Industrial & Scientific","$19,866.15","1,965","$10.11","$4.98","$5.13","1,442","8","6","1","01/13/2020","GLarger","4.1","2.00"" x 4.80"" x 5.25""","Large standard-size","0.6107 lbs"
"B08JG37XGN","50PC Adjustable Disposable Face Device with Cute Printed for Children Kids","NATIVEUSO","Tools & Home Improvement","$194.85","15","$12.99","$1.95","$11.04","841","50","6","1","09/17/2020","NATIVEUSO SPORTS","4.7","2.76"" x 4.80"" x 7.28""","Standard (Large)","0.022 lbs"
"B00ZDL1LRM","52mm 2X Telephoto Lens For Panasonic Lumix G Vario 14-42mm f/3.5 -5.6 Asph. / MEGA O.I.S. Lens  Panasonic Lumix G Vario 14-45mm f/3.5-5.6 ASPH/MEGA O.I.S.   Panasonic Lumix G Vario 45-150mm f/4.0-5.6 ASPH  Panasonic Lumix G Vario 45-200mm f/4-5.6 MEGA O.I.S. Lens","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$12.99","$4.81","$8.18","1,828","1","5","1","01/13/2015","Big Mike's Electronics","3","6.00"" x 5.00"" x 4.00""","Large standard-size","0.5 lbs"
"B00MRB54FG","52mm 3 Piece UV  CPL  FLD Filter Kit for Nikon D3200  D5000  D5100  D5200  D5300  D7000  D7100  D1H  D2H  D2X  D3  D3S  D3X  D4 & More + Tronixpro Microfiber Cloth","Vivitar Tronixpro","Electronics","N.A.","N.A.","$10.47","$3.76","$6.71","1,005","50","5","1","08/14/2014","TRONIXPRO","4.5","6.10"" x 4.20"" x 0.40""","Small standard-size","0.15 lbs"
"B01LYBML79","52MM 7PC Filter Set for Fujifilm XF 35mm F1.4 R  Sigma 30mm F1.4 DC DN  Canon EOS R10 with 18-45mm - Includes 3 PC Filter Kit (UV-CPL-FLD) and 4PC Close Up Filter Set (+1+2+4+10)","BIG MIKE'S ELECTRONICS","Electronics","$229.90","10","$22.99","$5.61","$17.38","197","5","6","2","09/26/2016","Big Mike's Electronics","4.8","4.00"" x 4.00"" x 2.00""","Large standard-size","0.375 lbs"
"B071LP53FX","52MM 7PC Filter Set for NIKKOR AF-S DX 35mm f/1.8G Lens  Z 40mm f/2  Canon EOS R10 with 18-45mm  EF-S 24mm f/2.8 Lens - Includes 3 PC Filter Kit (UV-CPL-FLD) and 4PC Close Up Filter Set (+1+2+4+10)","BIG MIKE'S ELECTRONICS","Electronics","$689.70","30","$22.99","$5.61","$17.38","210","14","7","2","09/26/2016","Amazon","4.3","4.00"" x 4.00"" x 2.00""","Large standard-size","0.63 lbs"
"B00009V36E","52mm Circular Polarizer Filter","Quantaray","Electronics","N.A.","N.A.","$6.46","$3.44","$3.02","999","2","2","1","06/17/2003","Cambridgeworld","5","2.90"" x 5.40"" x 0.70""","Small standard-size","0.0001 lbs"
"B07175YXBP","52MM Close-Up Filter Set (+1  2  4 and +10 Diopters) Magnification Kit for Nikon AF-S DX NIKKOR 35mm f/1.8G Lens","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$12.99","$4.58","$8.41","11","21","6","2","05/23/2017","Big Mike's Electronics","4","1.50"" x 5.51"" x 7.01""","Large standard-size","0.3109 lbs"
"B008I62H86","52mm Snap-On Lens Cap for Panasonic Lumix G Vario 14-42mm  Lumix G Vario 14-45mm  Panasonic Lumix G Vario 45-150mm f/4.0-5.6 ASPH  Panasonic Lumix G Vario 45-200mm f/4-5.6 Lens","BIG MIKE'S ELECTRONICS","Electronics","$98.89","11","$8.99","$4.26","$4.73","397","29","6","2","05/14/2012","Amazon","3.3","5.40"" x 5.30"" x 0.80""","Large standard-size","0.022 lbs"
"B06X1GPSQ5","52mm Soft Lens Hood for Canon EOS M50 II with 55-200mm  EOS R10 18-45mm  EF-S 24mm f/2.8  Fuji XT-200 15-45mm  Nikon Z5 24-50mm  Nikkor Z 40mm f/2  D3300  D5100  D5200  D5300  D5500 with 18-55mm Lens","BIG MIKE'S ELECTRONICS","Electronics","$79.90","10","$7.99","$4.18","$3.81","552","17","7","2","05/14/2012","Amazon","4","6.00"" x 5.00"" x 4.00""","Large standard-size","0.3125 lbs"
"B000J400XO","52mm to 58mm Step-up Ring","SUNPAK","Electronics","< $0.00","< 5","$7.99","$3.56","$4.43","728","27","2","3","09/27/2006","Fanta Sales","3.2","4.20"" x 2.80"" x 0.60""","Small standard-size","0.03 lbs"
"B0711ZNDH1","52MM Tulip Flower Lens Hood for Nikon AF-S DX NIKKOR 35mm f/1.8G Lens","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$7.99","$4.18","$3.81","1,014","9","6","2","05/23/2017","Big Mike's Electronics","4.7","2.01"" x 5.43"" x 5.91""","Large standard-size","0.1124 lbs"
"B06X1GQ68P","52mm Universal Snap-On Lens Cap for Nikon D3100  D3200  D3300  D5100  D5200  D5300  D5500 with NIKKOR 18-55mm f/3.5-5.6G VR II Lens","BIG MIKE'S ELECTRONICS","Electronics","$98.89","11","$8.99","$0.72","$8.27","522","42","7","2","02/20/2017","Big Mike's Electronics","4.5","5.31"" x 4.49"" x 0.59""","Standard (Small)","0.02 lbs"
"B01BAUODNS","52MM UV Filter + 52mm Rubber Lens Hood for Samsung NX 50-200mm F4-5.6 OIS  52 mm Ultraviolet Filter & 52 mm Lens Hood","Shop Smart Deals","Electronics","N.A.","N.A.","$10.95","$4.42","$6.53","1,721","2","6","1","01/30/2016","ShopSmart Deals","2.2","4.00"" x 4.00"" x 2.00""","Large standard-size","0.3 lbs"
"B06WRRTXGY","52mm UV Filter for Canon EOS M50 Mark II with 55-200mm  EF-S 24mm f/2.8  Fujifilm XT-200 with 15-45mm  XF35mm F1.4 R  Nikon Z5 with 24-50mm  NIKKOR Z 40mm  D5100  D5200  D5300  D5500 with 18-55mm Lens","BIG MIKE'S ELECTRONICS","Tools & Home Improvement","$95.88","12","$7.99","$4.18","$3.81","119","11","7","2","02/13/2017","Amazon","4.5","0.83"" x 4.84"" x 4.88""","Large standard-size","0.1257 lbs"
"B01LWV2RM0","52mm UV Filter for Canon  Olympus  Pentax  Sony  Sigma  Tamron Digital Cameras and Camcorders","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$7.99","$3.56","$4.43","917","31","5","1","09/13/2016","Big Mike's Electronics","4","0.70"" x 3.80"" x 4.50""","Small standard-size","0.04 lbs"
"B071ZGVP6D","52MM UV Filter for Nikon AF-S DX NIKKOR 35mm f/1.8G Lens","BIG MIKE'S ELECTRONICS","Tools & Home Improvement","$119.85","15","$7.99","$3.56","$4.43","192","13","6","2","09/13/2016","Big Mike's Electronics","4.5","0.71"" x 5.00"" x 5.00""","Small standard-size","0.0992 lbs"
"B01GN4XZNU","52MM Variable Neutral Density Slim Filter - ND ND2 to ND400 Filter","HDStars","Electronics","$337.80","20","$16.89","$4.27","$12.62","120","40","4","1","06/04/2016","HD Sales US","4.2","3.80"" x 4.20"" x 0.60""","Small standard-size","0.022 lbs"
"B0B3DXSKWR","5304511738 LED Light Bulb Refrigerator for Frigidaire Electrolux Refrigerator PS12364857 AP6278388 (110V-240V White Light* 1 pack)","BTNTVEN","Appliances","$149.85","15","$9.99","$4.34","$5.65","1,191","44","6","1","06/06/2022","Amazon","4.9","1.69"" x 2.40"" x 5.04""","Large standard-size","0.0705 lbs"
"B0727PF626","55mm Reversible Tulip Flower Lens Hood and Lens Cap Kit for Nikon D5600  D3400 DSLR Camera with Nikon 18-55mm f/3.5-5.6G VR AF-P DX and Nikon 70-300mm f/4.5-6.3G ED","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$11.99","$4.50","$7.49","1,551","9","6","1","04/24/2017","Big Mike's Electronics","4.3","0.98"" x 4.49"" x 6.50""","Large standard-size","0.0397 lbs"
"B00F72W5T0","55mm to 72mm Step up Ring Filter Stepping Adapter Sonia 55 72","Sonia","Electronics","N.A.","N.A.","$7.49","$3.52","$3.97","165","3","3","1","09/17/2013","The Pentax Shop","3.4","0.40"" x 3.50"" x 3.50""","Small standard-size","0.04 lbs"
"B001UKF6OO","5899 - Ademco Magnet and Spacer for 5800 Series (pack of 4)","Honeywell","Electronics","$209.94","6","$34.99","$6.34","$28.65","879","46","3","1","03/03/2009","ISS Inc","4.6","1.50"" x 4.90"" x 1.10""","Large standard-size","0.01 lbs"
"B008L3DG0E","58mm 3 Piece Filter Set (UV-CPL-FLD) for Canon Vixia HFG10  HF G40  HF G50  HF G60  HFS21  HFS30  HFS100  HFS200  XA10  XA20  XA25  XA40  XA45  XA50  XA55  XF100  XF105  XF605  XF705 Camcorders ​","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$13.99","$4.66","$9.33","1,735","3","7","1","05/14/2012","Big Mike's Electronics","5","5.50"" x 4.00"" x 1.90""","Large standard-size","0.3 lbs"
"B071DNM31L","58mm 7PC Filter Set for Fujifilm X-T2  X-T3  X-T10  X-T20 Mirrorless Digital Camera with 18-55mm F2.8-4.0 R LM OIS Lens - Includes 3 PC Filter Kit (UV-CPL-FLD) and 4PC Close Up Filter Set (+1+2+4+10)","BIG MIKE'S ELECTRONICS","Electronics","N.A.","N.A.","$22.99","$5.61","$17.38","882","9","7","2","09/26/2016","Big Mike's Electronics","4.6","2.32"" x 4.92"" x 8.50""","Large standard-size","0.5225 lbs"
